code,name,kana,market,industry,kana
3465,ケイアイスター不動産,ケイアイスターフドウサン,東証プライム,不動産業,ケイアイスターフドウサン
3475,グッドコムアセット,グッドコムアセット,東証プライム,不動産業,グッドコムアセット
3480,ジェイ・エス・ビー,ジェイ・エス・ビー,東証プライム,不動産業,ジェイ・エス・ビー
3482,ロードスターキャピタル,ロードスターキャピタル,東証プライム,不動産業,ロードスターキャピタル
3484,イノベーションホールディングス,イノベーションホールディングス,東証プライム,不動産業,イノベーションホールディングス
3486,グローバル・リンク・マネジメント,グローバル・リンク・マネジメント,東証プライム,不動産業,グローバル・リンク・マネジメント
3496,アズーム,アズーム,東証プライム,不動産業,アズーム
3498,霞ヶ関キャピタル,カスミガセキキャピタル,東証プライム,不動産業,カスミガセキキャピタル
3501,ＳＵＭＩＮＯＥ,ＳＵＭＩＮＯＥ,東証プライム,繊維製品,ＳＵＭＩＮＯＥ
3539,ＪＭホールディングス,ＪＭホールディングス,東証プライム,小売業,ＪＭホールディングス
3543,コメダホールディングス,コメダホールディングス,東証プライム,卸売業,コメダホールディングス
3546,アレンザホールディングス,アレンザホールディングス,東証プライム,小売業,アレンザホールディングス
3548,バロックジャパンリミテッド,バロックジャパンリミテッド,東証プライム,小売業,バロックジャパンリミテッド
3549,クスリのアオキホールディングス,クスリノアオキホールディングス,東証プライム,小売業,クスリノアオキホールディングス
3561,力の源ホールディングス,チカラノミナモトホールディングス,東証プライム,小売業,チカラノミナモトホールディングス
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,東証プライム,小売業,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ
3569,セーレン,セーレン,東証プライム,繊維製品,セーレン
3580,小松マテーレ,コマツマテーレ,東証プライム,繊維製品,コマツマテーレ
3591,ワコールホールディングス,ワコールホールディングス,東証プライム,繊維製品,ワコールホールディングス
3593,ホギメディカル,ホギメディカル,東証プライム,繊維製品,ホギメディカル
3608,ＴＳＩホールディングス,ＴＳＩホールディングス,東証プライム,繊維製品,ＴＳＩホールディングス
3612,ワールド,ワールド,東証プライム,繊維製品,ワールド
3626,ＴＩＳ,ＴＩＳ,東証プライム,情報・通信業,ＴＩＳ
3632,グリーホールディングス,グリーホールディングス,東証プライム,情報・通信業,グリーホールディングス
3635,コーエーテクモホールディングス,コーエーテクモホールディングス,東証プライム,情報・通信業,コーエーテクモホールディングス
3636,三菱総合研究所,ミツビシソウゴウケンキュウジョ,東証プライム,情報・通信業,ミツビシソウゴウケンキュウジョ
3649,ファインデックス,ファインデックス,東証プライム,情報・通信業,ファインデックス
3655,ブレインパッド,ブレインパッド,東証プライム,情報・通信業,ブレインパッド
3656,ＫＬａｂ,ＫＬａｂ,東証プライム,情報・通信業,ＫＬａｂ
3657,ポールトゥウィンホールディングス,ポールトゥウィンホールディングス,東証プライム,情報・通信業,ポールトゥウィンホールディングス
3659,ネクソン,ネクソン,東証プライム,情報・通信業,ネクソン
3660,アイスタイル,アイスタイル,東証プライム,情報・通信業,アイスタイル
3661,エムアップホールディングス,エムアップホールディングス,東証プライム,情報・通信業,エムアップホールディングス
3662,エイチームホールディングス,エイチームホールディングス,東証プライム,情報・通信業,エイチームホールディングス
3663,セルシス,セルシス,東証プライム,情報・通信業,セルシス
3665,エニグモ,エニグモ,東証プライム,情報・通信業,エニグモ
3668,コロプラ,コロプラ,東証プライム,情報・通信業,コロプラ
3673,ブロードリーフ,ブロードリーフ,東証プライム,情報・通信業,ブロードリーフ
3676,デジタルハーツホールディングス,デジタルハーツホールディングス,東証プライム,情報・通信業,デジタルハーツホールディングス
3678,メディアドゥ,メディアドゥ,東証プライム,情報・通信業,メディアドゥ
3679,じげん,ジゲン,東証プライム,情報・通信業,ジゲン
3681,ブイキューブ,ブイキューブ,東証プライム,情報・通信業,ブイキューブ
3687,フィックスターズ,フィックスターズ,東証プライム,情報・通信業,フィックスターズ
368A,北里コーポレーション,キタザトコーポレーション,東証プライム,精密機器,キタザトコーポレーション
3694,オプティム,オプティム,東証プライム,情報・通信業,オプティム
3696,セレス,セレス,東証プライム,情報・通信業,セレス
3697,ＳＨＩＦＴ,ＳＨＩＦＴ,東証プライム,情報・通信業,ＳＨＩＦＴ
3708,特種東海製紙,トクダネトウカイセイシ,東証プライム,パルプ・紙,トクダネトウカイセイシ
3741,セック,セック,東証プライム,情報・通信業,セック
3762,テクマトリックス,テクマトリックス,東証プライム,情報・通信業,テクマトリックス
3763,プロシップ,プロシップ,東証プライム,情報・通信業,プロシップ
3765,ガンホー・オンライン・エンターテイメント,ガンホー・オンライン・エンターテイメント,東証プライム,情報・通信業,ガンホー・オンライン・エンターテイメント
3769,ＧＭＯペイメントゲートウェイ,ＧＭＯペイメントゲートウェイ,東証プライム,情報・通信業,ＧＭＯペイメントゲートウェイ
3771,システムリサーチ,システムリサーチ,東証プライム,情報・通信業,システムリサーチ
3774,インターネットイニシアティブ,インターネットイニシアティブ,東証プライム,情報・通信業,インターネットイニシアティブ
3778,さくらインターネット,サクラインターネット,東証プライム,情報・通信業,サクラインターネット
3788,ＧＭＯグローバルサイン・ホールディングス,ＧＭＯグローバルサイン・ホールディングス,東証プライム,情報・通信業,ＧＭＯグローバルサイン・ホールディングス
3817,ＳＲＡホールディングス,ＳＲＡホールディングス,東証プライム,情報・通信業,ＳＲＡホールディングス
3834,朝日ネット,アサヒネット,東証プライム,情報・通信業,アサヒネット
3835,ｅＢＡＳＥ,ｅＢＡＳＥ,東証プライム,情報・通信業,ｅＢＡＳＥ
3836,アバントグループ,アバントグループ,東証プライム,情報・通信業,アバントグループ
3837,アドソル日進,アドソルニッシン,東証プライム,情報・通信業,アドソルニッシン
3843,フリービット,フリービット,東証プライム,情報・通信業,フリービット
